AGE,E401K,FSIZE,INC,MALE,MARR,NETTFA
43,0,4,29.898,0,1,3.172
60,1,2,73.614,0,1,90.762
36,0,5,34.488,1,1,1.14
33,0,1,11.7,1,0,-0.157
47,1,3,44.838,1,1,0.828
62,0,2,49.788,0,1,207.75
37,1,5,43.05,0,1,6.999
41,0,4,38.538,0,1,1.059
57,0,1,12.555,1,0,8
64,0,2,10.947,0,1,-4.2
45,0,1,17.616,0,0,-2.48
46,0,3,15.144,0,0,-3.25
26,1,3,14.532,1,1,2.6
39,1,4,16.392,0,1,-1.55
58,0,4,34.089,0,1,17.139
36,1,1,19.302,1,0,-0.377
56,1,6,30.294,0,0,-0.3
53,0,5,20.91,0,1,-0.8
42,1,3,17.244,0,1,1.05
30,1,2,55.908,0,1,8.1
27,1,4,21.921,0,1,-5.55
34,0,1,12.291,0,0,0.025
64,0,2,12.642,0,0,0.9
47,0,1,47.292,1,0,58.5
61,0,2,40.77,0,1,0
47,0,2,10.542,0,1,-57.2
44,1,1,21.273,1,0,-1.251
41,1,3,30.654,0,1,-0.001
47,1,6,15,0,1,0.4
54,1,2,33.573,0,1,-0.531
37,0,4,18.942,0,0,0
54,1,5,68.76,0,1,25.7
51,0,2,29.82,0,1,14.4
54,0,2,31.512,1,0,100
64,0,2,104.919,1,1,-3.404
45,1,4,34.488,0,1,61.788
38,0,4,41.805,0,1,16.075
30,0,4,36.693,0,1,7.049
30,0,3,48.111,0,1,11.999
38,0,3,13.74,0,0,7.3
26,0,1,30.6,1,0,0
52,0,2,37.83,0,1,-0.112
44,1,3,155.415,0,1,-283.356
31,0,4,20.418,1,1,-0.959
44,0,1,23.1,0,0,-0.775
40,0,3,126.75,0,1,22.474
44,0,1,22.692,0,0,0.199
62,0,2,31.692,1,1,13.828
63,0,2,18.6,0,1,1.488
52,0,5,32.634,0,0,61.01
37,0,1,12.003,0,0,0.059
32,1,3,93.12,0,1,-1.6
33,0,1,21.96,1,0,0
57,0,1,14.292,0,0,0.173
32,0,2,12.264,0,0,0
64,0,1,17.616,0,0,6.65
47,0,6,47.802,0,1,2.5
40,0,4,12.24,1,1,0
43,1,4,79.92,1,1,49.85
41,0,5,93.612,0,1,-3.2
32,0,5,15.834,1,1,0
53,0,6,22.872,1,1,9.885
54,1,3,50.94,0,1,-25
40,0,4,38.4,0,1,6.5
29,1,1,42.771,1,0,5.48
59,0,2,25.248,1,0,84.4
41,0,1,32.703,0,0,-3.775
26,1,4,36.492,0,1,4.7
48,1,1,30.846,0,0,-2.765
30,1,2,20.46,0,1,8.099
30,0,4,29.82,0,1,-5.77
36,0,4,118.599,0,1,-5.989
38,1,6,44.43,0,1,0.869
38,0,2,19.416,0,0,4.5
43,1,2,54.33,0,0,80
32,0,3,39.78,1,1,1
36,1,3,47.658,0,1,-7.575
58,0,4,33.219,0,1,7.6
45,0,2,50.397,0,1,-4.751
52,0,4,48.45,0,1,0.095
54,1,2,76.899,0,1,361.99
43,0,1,22.473,0,0,-1.751
31,0,4,60.81,0,1,3
26,0,1,33.651,1,0,16.999
54,1,2,49.272,0,1,67.1
38,1,3,28.131,0,0,4.339
64,0,3,26.424,0,1,-0.5
36,0,6,40.392,0,1,2.7
35,0,1,21.012,1,0,0.8
27,0,4,17.52,0,1,1
52,0,2,39.219,0,1,0.11
42,1,4,40.557,0,1,-7.119
42,1,1,24.237,0,0,3.71
51,0,2,29.235,0,1,-0.494
34,0,2,38.52,0,1,-7.8
57,0,4,26.01,0,1,11
35,1,1,18.882,1,0,3.67
57,0,2,42.375,0,1,1.513
53,1,3,47.586,0,1,5.06
63,0,1,42.876,1,0,931
30,1,2,51.711,0,1,1.009
34,1,1,20.445,1,0,1.283
34,0,3,64.821,0,1,-16.7
40,0,4,16.875,1,1,10.3
37,0,1,18,0,0,-6.65
32,1,4,60.15,0,1,-2
27,0,1,54,1,0,1
29,1,2,46.383,0,1,1.55
33,1,3,100.563,0,1,35.914
30,1,2,122.802,1,1,33.185
35,0,2,53.01,0,0,22.1
43,1,1,21.96,0,0,4.5
28,1,3,47.79,0,1,2
30,0,2,44.169,0,1,3.025
27,0,2,59.331,0,1,-9.4
61,0,2,34.737,0,1,144.749
43,0,4,55.281,0,1,11.5
38,1,1,41.334,0,0,43.036
47,0,1,21.24,0,0,1.792
61,1,2,24.18,1,0,15.999
28,1,2,29.97,0,1,21.1
54,0,1,39.15,1,0,12.499
43,1,7,15.444,0,0,-3.07
52,1,2,85.839,1,0,4.25
44,0,4,106.086,0,1,-5.9
33,0,2,11.997,0,0,0.257
43,1,1,23.541,0,0,-1.3
25,0,1,22.683,0,0,0
38,0,1,77.124,1,0,11.7
44,0,1,48.135,0,0,-11
48,0,4,73.65,0,1,2
42,1,7,62.112,0,1,3
54,0,2,25.38,0,0,0.2
39,0,3,62.61,1,1,7.997
36,1,4,61.92,0,1,29.857
36,1,6,21.753,1,1,0.976
29,0,1,19.215,1,0,0.3
37,0,1,14.85,1,0,-1.1
30,1,1,36.75,1,0,17.42
42,1,2,44.898,0,0,31.5
56,1,2,75.477,0,1,14.362
30,0,4,46.008,0,1,2
29,0,2,76.65,0,1,1.01
37,1,5,36.417,0,1,50.3
34,0,5,50.4,0,1,-11.3
32,0,3,53.976,1,1,-3.1
27,1,2,45.963,0,1,58.249
32,0,5,29.172,0,1,-2.1
35,1,3,48.9,0,1,13.09
52,1,2,23.64,0,0,-1.052
26,1,1,31.05,0,0,20.7
32,1,1,40.26,0,0,83
28,1,1,57.9,0,0,-12.8
51,0,3,39.165,0,1,13.449
49,0,2,31.944,0,0,-6
54,1,1,38.304,0,0,-1.42
50,0,1,16.728,0,0,0
52,1,4,78.243,0,1,-3.23
55,0,3,10.59,0,0,-0.98
41,0,1,21.081,1,0,-10
48,0,5,31.506,0,1,-3.9
35,1,1,31.224,1,0,2.3
28,0,2,33.906,0,1,0.3
64,0,1,30.174,1,0,0
33,0,2,24.606,0,1,-2.9
38,1,6,24.21,0,1,-0.975
52,0,2,50.544,0,0,54.253
30,1,4,44.352,0,1,4.7
38,0,6,25.164,0,1,-1.9
44,1,1,52.17,0,0,4.9
31,0,1,20.028,1,0,0
33,1,2,35.535,0,1,1.5
44,0,3,37.74,0,1,-5.427
56,1,4,72.129,0,1,-14.8
40,0,1,38.241,0,0,55.568
34,1,3,32.226,0,0,6.299
32,0,3,34.263,0,1,-7.29
39,1,3,36.93,0,0,35.4
48,0,2,20.418,0,1,0.199
34,0,7,10.056,0,1,0
61,0,2,30.513,0,1,0.65
49,0,4,45.729,0,1,47.348
62,0,2,22.974,0,1,25.437
37,0,1,20.142,0,0,7.322
25,0,3,28.254,1,1,-0.495
25,0,1,20.004,0,0,3.3
30,0,1,25.437,0,0,-0.062
39,0,1,21.216,1,0,0
34,0,1,34.68,1,0,0
57,0,2,11.82,0,0,11.422
44,0,5,52.182,0,1,59.549
49,0,6,21.396,0,1,77.098
33,0,5,36.051,0,1,-2.482
39,0,1,99.345,1,0,38
62,0,4,16.524,0,0,10.749
31,0,4,31.338,0,1,1
36,0,5,46.71,0,1,62.535
41,0,5,31.896,0,1,-3.888
37,0,1,20.1,1,0,0.153
59,0,6,10.422,0,1,0
36,1,1,20.562,1,0,9.5
30,0,4,27.093,0,1,-1.607
48,1,1,10.149,1,0,49.099
52,1,8,91.992,0,1,20.1
41,0,5,54.852,0,1,5
54,0,5,52.77,0,1,93.521
31,0,2,42.75,0,1,34.45
26,0,1,15.33,0,0,-0.35
29,0,2,44.748,0,1,38.149
47,0,2,30.663,0,0,-8.252
39,1,4,46.11,0,1,21.275
47,0,2,21.996,0,0,39
41,1,4,159.096,0,1,79.098
38,1,4,42.546,1,1,-9
40,0,7,62.745,1,1,0.5
44,1,1,64.2,0,0,99
53,1,2,16.32,0,0,2.006
29,1,4,29.427,0,0,-3.395
35,0,3,51.372,0,1,31.7
53,1,4,111.282,0,1,215.6
44,0,5,52.065,0,1,24.5
31,0,4,31.536,0,1,-0.595
43,1,2,63.813,0,1,59.348
38,1,5,45.822,0,1,-19.9
29,0,2,53.337,0,1,5.8
30,1,2,57.834,0,1,0.765
56,0,2,12.024,0,0,-18.5
41,0,2,12.588,0,0,2
55,1,4,74.688,0,1,51.011
27,0,2,58.446,1,1,-3.9
33,1,1,21.933,1,0,2.4
32,1,6,35.607,0,1,0.25
48,0,2,66.45,0,1,73
39,0,1,13.773,1,0,-4
52,0,2,16.59,0,0,-1.551
38,0,4,30.54,0,1,-1
31,0,2,38.196,0,1,20.399
40,1,4,54.816,0,1,36.725
54,1,4,61.194,0,1,93.28
52,1,4,42.27,0,1,51.315
44,0,4,15.513,0,1,-14.8
40,0,4,35.157,0,1,5.849
58,0,3,11.736,0,0,-3.861
52,0,1,20.7,1,0,4.701
55,0,2,34.248,0,0,47.199
47,0,5,10.848,0,0,0.876
55,0,3,76.077,0,1,43.399
40,1,4,81.216,0,1,45.423
27,0,3,33.453,0,1,-21.07
47,0,5,24.015,0,1,0.6
39,1,5,49.14,0,1,-7.278
62,1,2,21.924,0,1,8.009
55,0,1,10.2,1,0,0
27,0,2,12.369,0,0,0
25,0,2,61.83,1,1,-10.2
59,0,1,55.314,1,0,72.964
38,1,3,99.645,0,1,17.6
35,1,4,73.8,0,1,171.7
30,0,1,15.3,0,0,0.448
51,1,3,43.404,0,1,32.699
31,1,4,33.258,0,1,0.072
35,1,5,33.15,0,1,10.02
44,1,2,19.5,0,0,8.7
35,0,1,55.788,0,0,13.949
30,0,1,24.912,1,0,1.5
35,1,4,67.767,0,1,30.65
44,1,2,30.105,0,1,0.1
39,0,3,38.454,0,1,-0.75
30,0,5,21.69,0,1,-1.755
60,0,2,39.288,0,1,22.499
30,0,6,31.725,0,1,0.23
44,0,1,17.85,0,0,0.04
35,0,4,50.424,0,1,20.399
43,0,1,16.08,0,0,0
37,0,4,56.346,0,1,-7.7
36,1,4,94.245,0,1,46.045
32,1,4,28.434,0,1,-10.475
32,0,1,28.599,1,0,4.498
28,1,2,60.033,0,1,97
30,0,4,26.751,0,1,-6.2
30,0,4,39.957,0,1,-2.736
33,1,1,23.415,0,0,-9.438
50,0,6,16.32,0,1,0
32,0,4,15.009,0,1,3.1
42,0,4,85.086,1,1,35.4
50,1,5,63.846,0,1,10.074
56,1,7,69.162,0,1,53.821
56,0,2,35.772,0,1,15.434
46,1,3,31.116,0,1,-6.201
59,0,2,30,0,1,169.199
33,1,1,31.014,1,0,0.249
26,0,3,27.975,0,1,20.949
47,0,2,22.737,0,0,5.7
33,1,4,31.203,0,1,1.999
32,0,4,35.751,0,1,-2.09
35,0,4,28.893,0,1,5.124
62,1,2,50.373,0,1,144.498
33,1,5,65.529,0,1,10.8
32,0,3,43.146,0,1,0.499
26,0,1,18.03,1,0,0.499
52,1,3,21.675,0,1,-2.1
36,1,4,27,0,1,12.08
35,0,3,45.42,0,1,4.65
38,0,6,19.8,0,1,0
42,0,3,58.938,0,1,12.899
52,0,2,35.34,0,1,2.899
25,0,3,46.506,0,0,3.2
33,1,4,25.5,0,1,0.6
37,0,4,94.929,0,1,19.6
26,0,2,39.66,0,1,3
29,1,3,23.1,0,1,-1.5
42,0,6,53.1,0,1,43.2
52,1,2,31.998,0,1,-5.075
41,1,2,52.845,0,1,15.9
64,1,1,30.432,1,0,37.099
47,1,2,48.423,0,1,22.8
34,0,1,15.684,0,0,-5.38
33,0,3,58.149,0,1,-0.932
36,0,2,14.646,0,0,-2.35
40,0,4,24.261,0,1,11.661
57,0,3,20.091,0,1,0
52,0,4,27.36,0,1,-1.3
60,1,2,90.39,0,1,155.312
53,1,4,53.292,0,1,11.999
28,1,4,42.579,0,1,1.47
54,0,2,14.871,0,0,-3
51,1,3,19.866,0,0,1.5
53,1,6,25.257,0,0,3.95
63,1,2,43.326,0,1,115.24
37,0,4,25.488,0,1,-14.65
27,0,1,24.651,1,0,-3.1
60,0,5,18.402,0,0,2.999
37,0,1,16.425,1,0,2
62,0,2,25.02,0,0,84
58,0,1,22.953,1,0,-1.151
30,1,2,47.43,0,0,79.1
41,0,1,10.998,1,0,19.046
49,1,5,69.312,0,1,13.369
28,1,1,30.129,0,0,0.4
39,1,4,37.431,0,1,-1.025
29,0,4,31.569,0,1,-2.1
41,0,4,52.182,0,1,28.3
45,1,1,14.436,0,0,3.549
50,0,3,30.6,1,0,0
34,0,5,27.876,0,1,3.338
42,1,5,37.914,0,1,-5.75
41,0,2,31.635,0,0,5
38,1,4,47.316,0,1,24.566
50,0,2,60.426,0,1,41.445
35,0,4,47.676,0,1,-2.4
38,1,4,37.2,0,1,0.06
35,0,1,17.46,1,0,0.9
55,0,2,29.097,0,1,-1.9
56,0,2,32.007,0,1,0.889
26,1,1,59.1,1,0,7.1
63,0,2,26.58,0,0,0.75
29,1,1,23.325,1,0,-3.62
42,0,5,50.937,0,1,3
39,0,3,43.23,0,1,-0.3
38,0,5,29.481,0,1,-2.65
32,0,1,69.63,1,0,53.5
28,0,4,22.68,0,1,-1.4
43,0,3,10.56,0,0,-0.226
36,0,4,33.36,1,1,-3.995
46,1,4,20.796,0,1,-0.04
56,1,1,23.88,1,0,13
40,0,3,25.536,0,0,0
34,0,4,16.686,1,1,-1.4
26,0,1,32.64,1,0,0.055
32,0,8,27.261,0,1,-19.733
42,0,1,19.512,0,0,0.075
32,0,5,25.338,0,1,0.5
50,0,2,37.437,0,1,-8.653
39,0,1,30.825,1,0,13.1
26,1,8,14.985,0,1,0
58,1,1,19.2,0,0,1.12
47,1,3,31.908,0,0,46.729
28,0,4,19.701,0,1,-3.036
41,0,2,82.524,0,1,32.648
53,1,1,47.19,0,0,80.799
47,0,2,60.18,0,1,33.3
36,0,1,15.615,0,0,-0.58
29,0,4,22.539,0,0,-2
53,1,1,31.35,1,0,30.74
60,0,2,15.801,0,1,-0.05
36,1,4,40.725,0,1,-2.46
42,1,1,16.812,0,0,32.9
36,0,4,36,0,1,-1.6
42,0,4,12.24,1,0,-1.91
34,1,5,28.956,0,1,8
43,1,5,19.293,0,1,-1.673
41,1,2,38.88,0,1,7
40,0,6,25.5,0,1,0
45,1,1,101.496,1,0,167
40,0,4,10.902,0,0,0
38,0,1,17.946,0,0,-2.701
27,1,3,26.523,0,1,11.76
60,0,2,17.124,1,0,3.1
36,1,4,57.543,0,1,55
34,1,4,57.774,0,1,41.3
40,1,4,45.546,0,1,-3.682
33,1,1,26.526,0,0,21.068
30,1,1,30.105,1,0,1.75
58,0,5,14.4,0,1,1.4
25,0,1,27.918,0,0,-6.395
35,0,1,37.965,0,0,1.482
28,0,3,19.131,0,1,0.5
27,0,3,36.675,0,1,5.509
46,0,3,31.857,0,1,-2.901
44,0,4,37.26,0,1,0.45
54,1,3,51.105,0,1,0.25
29,0,3,23.274,0,0,-2.45
60,0,2,45.471,0,0,32.7
32,0,5,20.205,0,1,-2.051
42,0,3,12.24,0,1,-0.6
31,1,8,32.412,1,1,-0.5
60,0,1,12.792,0,0,0
37,0,7,22.95,0,1,0
40,0,8,22.689,0,0,-9.988
42,0,4,34.227,0,1,-13.901
44,0,5,10.446,1,1,2.75
47,0,4,38.946,0,1,33.7
40,0,3,54.204,0,1,32.9
40,0,1,39.201,1,0,21.149
56,0,1,14.28,0,0,0
43,0,3,12.24,0,0,0.645
26,0,2,26.43,0,1,-2.05
43,0,6,65.973,0,1,-20.001
43,1,5,77.7,0,1,83.3
30,0,3,53.4,0,1,17.75
57,0,2,20.094,0,1,-0.875
41,1,4,35.772,0,1,-2.95
46,1,3,30.396,0,1,24.499
31,1,5,13.326,0,1,3.549
55,0,2,29.634,0,0,-1.346
30,0,3,21.036,0,1,0.4
37,0,3,48.705,0,0,3.049
26,0,2,32.07,0,1,13.4
44,0,1,92.7,1,0,224.5
26,0,4,19.785,0,1,-8.68
30,1,2,44.04,0,1,7.3
26,0,3,52.386,0,1,-3.2
29,0,3,36.666,0,1,9.514
49,1,4,152.49,0,1,388
40,1,8,62.7,0,1,44.5
40,0,2,14.64,0,0,0.955
29,0,2,64.56,0,1,50.025
27,1,2,40.134,0,1,9.3
32,0,2,35.955,0,1,-1.64
51,1,3,44.658,0,1,68.943
38,0,1,29.028,1,0,0.225
46,0,3,12.945,0,1,3.116
32,0,3,13.242,0,1,-8.827
48,0,2,20.592,0,1,-15.5
43,0,4,11.103,0,0,-6.397
34,1,3,65.907,0,1,25.431
35,1,2,41.886,1,0,-1
28,0,3,29.88,0,1,6
29,0,4,24.936,1,1,-4.34
40,0,2,47.463,0,1,6.5
26,0,1,57.975,0,0,-3.9
42,1,2,35.112,0,0,-14.675
60,0,2,33.987,0,1,-2.75
54,0,3,61.692,0,1,-2.4
30,1,2,57.381,0,1,18.4
36,1,1,45.168,1,0,1
36,0,1,38.1,1,0,10
42,1,3,24.78,0,0,10.9
57,0,2,27.18,1,0,6.672
26,0,1,10.2,1,0,0
49,0,3,30.42,0,0,58.19
48,0,5,92.064,0,1,130.2
31,1,1,14.61,0,0,0.172
39,1,5,64.092,0,1,-1.295
36,1,6,62.37,0,1,-8
48,1,1,60,1,0,46
63,0,1,20.322,0,0,-0.5
37,1,3,24,0,1,5.2
54,1,2,69.282,0,1,1.334
49,0,4,10.215,0,0,0.499
38,1,9,42.561,0,1,15.123
30,0,1,20.31,0,0,0
52,0,1,43.212,1,0,0.13
39,1,6,40.392,0,1,13.202
40,0,5,82.251,0,1,1006.499
37,0,4,50.304,0,1,-7.524
32,1,3,57.363,0,1,25.6
37,0,1,29.43,1,0,0.5
42,1,4,56.883,0,1,-17.351
41,0,4,61.953,0,1,17.7
45,1,3,45.012,0,1,62.899
39,1,1,69.009,0,0,37.857
43,1,3,49.728,0,1,26.168
43,0,1,25.371,1,0,-11.95
45,1,4,79.485,0,1,128
37,0,4,19.14,0,1,4.4
33,1,2,28.713,1,0,-0.095
59,0,3,43.605,0,1,33.926
41,1,2,41.703,0,0,13.499
30,0,2,43.293,0,1,1.9
50,0,3,53.94,0,1,-2.95
60,1,1,14.64,0,0,0
44,1,2,57.42,0,1,10.4
26,0,1,17.88,1,0,-2.2
33,1,4,57.78,0,1,3.7
34,1,5,68.817,0,1,0.549
26,0,2,16.557,0,0,2.607
34,1,2,19.254,0,0,13.3
36,0,1,28.452,0,0,1.015
36,1,4,39.366,0,1,-1.126
38,0,3,113.508,1,1,13.75
48,1,6,89.376,0,1,-0.55
43,1,4,142.569,0,1,101.3
34,1,1,50.442,0,0,29.8
35,0,4,57.156,0,1,-32.887
51,0,1,105.396,1,1,49.45
28,0,2,54.894,1,1,-10.06
40,0,2,86.781,1,1,-1.5
36,1,1,38.4,0,0,18
31,1,1,37.515,0,0,49.999
25,0,2,51.207,0,1,-3.8
36,1,4,43.593,0,1,6.305
47,0,2,27.006,0,0,9.875
45,0,4,61.56,0,1,9
26,1,2,73.902,1,1,32.55
35,0,4,54.96,0,1,90.349
34,1,1,34.062,1,0,4.356
38,1,1,29.952,0,0,52.499
33,0,4,10.86,0,1,21.999
37,1,4,36.882,0,1,7.744
48,1,3,58.944,0,1,79.999
52,0,1,22.995,0,0,-1.9
38,1,4,56.028,0,1,19.431
30,1,1,23.55,0,0,11.2
38,0,3,50.016,1,1,51.74
30,0,1,25.65,1,0,2.4
63,1,4,75.804,0,1,30.8
56,1,3,44.22,0,1,14.204
45,0,4,57.675,0,1,0.281
26,0,1,12.66,1,0,0.634
60,0,4,43.425,0,1,3.749
41,1,1,24.594,1,0,38.5
40,1,2,23.619,0,0,6.099
64,0,5,18.45,0,1,9.999
57,0,2,16.83,0,0,0.3
61,0,1,10.032,0,0,0.4
34,0,4,44.688,0,1,0.5
31,0,5,15.84,0,1,0.5
48,0,1,30.45,0,1,6.299
46,0,4,12.75,0,1,0
62,0,1,14.904,0,0,0.173
40,0,2,28.332,0,0,0
29,0,1,28.44,1,0,11.1
53,0,3,55.266,0,1,43.32
35,0,4,31.443,1,1,-0.85
48,0,4,32.349,0,1,-19.706
43,0,3,26.58,0,0,7.6
39,1,3,32.55,1,0,3.7
50,1,1,70.065,1,0,60.499
63,0,5,12.804,0,0,27.6
39,0,3,24.375,0,0,-4.5
34,0,5,30.198,0,1,0.789
60,0,3,30.639,0,1,1.1
34,1,1,22.812,0,0,-5
32,0,4,43.56,0,1,2.75
32,0,4,24.624,0,1,12.65
64,0,3,19.08,0,1,0
29,0,3,10.8,0,0,-0.35
35,0,4,21.735,1,1,0
36,1,2,35.364,0,1,10.074
61,0,1,18.36,0,0,0.2
37,0,1,38.697,0,0,11.599
45,1,4,77.697,0,1,73.816
44,0,5,51.078,0,1,14.5
30,0,3,20.4,1,0,0
41,0,4,28.05,0,0,2.3
38,0,6,16.11,0,0,0.9
41,0,4,19.02,0,1,13
36,1,3,54.06,0,1,14.037
31,0,4,22.959,1,1,1.5
28,0,3,17.859,1,0,-0.2
58,1,2,48.882,1,1,53.999
46,0,4,51.339,0,1,-11.276
54,0,3,35.754,0,1,-8.2
26,0,3,37.641,0,1,0.71
42,0,3,24.345,1,1,1.5
47,1,4,118.197,0,1,314.6
43,0,3,31.8,1,0,-6.6
32,1,1,69.327,0,0,35
49,1,5,57.195,0,1,35.31
39,0,4,28.125,0,1,-4.85
40,0,1,21.42,1,0,2.4
41,1,1,25.707,0,0,7.05
47,0,4,49.176,0,1,-4.64
64,0,2,43.272,0,1,1003.126
29,1,4,44.226,0,1,3.205
55,0,2,23.484,0,1,15.108
40,0,2,41.616,1,0,0.01
63,0,3,24.057,0,1,1
35,1,5,49.23,0,1,19.449
46,0,5,77.235,0,1,2.15
59,0,2,23.808,0,1,-10.914
61,1,4,28.08,1,0,51.499
56,1,2,20.22,0,0,5.699
61,0,2,64.05,0,1,22.5
43,0,7,43.146,0,1,0.3
41,1,4,59.937,0,1,15.4
43,1,6,70.545,0,1,134.069
30,0,5,37.8,0,1,-12.425
38,1,1,45.948,0,0,87.775
46,0,4,19.44,0,0,0.2
46,1,4,79.548,0,1,147.3
51,1,5,59.907,0,1,131.85
42,0,4,16.326,0,1,-7.495
49,0,2,10.713,0,0,-0.4
49,0,2,105.33,0,1,398.6
35,0,3,31.62,0,1,-5.7
25,0,1,19.131,0,0,-16.27
33,0,3,31.392,0,1,-8.4
36,0,4,29.1,0,1,-1.1
37,0,3,47.109,0,1,21.05
42,1,2,27.948,0,0,9.687
44,1,4,78.762,0,1,17.6
26,1,1,14.415,1,0,0.132
52,1,3,70.047,0,1,75.422
45,0,4,53.01,0,1,-15.9
45,1,1,43.68,1,0,6.8
34,1,3,22.779,0,1,-6.943
28,0,1,27.108,0,0,-0.6
33,1,3,58.026,0,1,3.748
47,0,6,14.412,0,1,0.2
32,0,7,17.034,0,1,-4.146
26,0,1,15.609,1,0,1.86
39,1,5,54.48,0,1,1.325
53,0,5,20.661,1,0,105.07
27,0,2,22.95,0,1,-3.8
39,0,6,17.85,0,1,0
32,0,2,21.585,0,1,-3.4
50,0,2,60.3,0,1,27.4
42,0,5,55.74,0,1,3.599
45,0,4,68.244,0,1,-2.8
35,1,5,26.202,0,1,-5.967
40,1,6,52.173,0,1,-3.7
43,1,5,51.153,0,1,27.93
40,0,1,52.998,1,0,26
36,0,3,104.343,0,1,-14.551
47,0,3,47.496,0,1,13.9
45,1,1,47.316,1,0,28.762
27,0,1,21.03,1,0,11
55,0,2,65.124,0,1,15
37,1,3,60.927,0,1,4.126
45,0,4,48,0,1,-17.55
27,0,2,28.86,1,0,3.1
29,0,1,18.336,0,0,0.2
46,0,1,35.73,1,0,-0.5
53,1,3,46.683,0,1,15.075
53,0,2,39.192,0,1,1.94
39,0,2,37.71,0,1,13.758
51,1,4,69.873,0,1,55.906
57,0,3,87.063,0,1,42.5
36,1,3,17.736,0,0,-0.45
60,0,1,22.512,0,0,23.149
32,0,4,44.46,0,1,-46.7
40,0,6,10.26,0,0,-1.001
31,1,3,69.537,0,1,1.675
35,1,1,34.758,0,0,22.62
41,0,2,48.336,0,0,4.2
28,0,2,45.351,0,1,-1.393
46,1,7,40.335,0,1,-7
31,1,1,58.275,0,0,20.05
58,1,6,73.83,0,1,11.4
38,0,3,88.2,0,1,18.299
27,1,4,45.747,0,1,-4.452
40,0,3,24.795,0,0,-0.3
36,1,1,25.647,1,0,13.32
42,0,3,33.726,0,1,-6.235
38,0,3,31.206,0,1,-5.575
29,0,2,39.606,0,1,0.08
49,0,4,36.933,0,1,-5.004
39,0,3,25.224,0,0,0.399
34,0,4,62.703,0,1,-13.551
37,0,3,51.798,0,1,46.992
25,0,1,32.979,1,0,-2.8
32,1,3,43.62,0,1,12.15
33,0,1,22.56,1,0,9.95
47,1,2,43.068,0,1,33.5
63,0,2,29.013,0,1,114.9
54,0,1,33.267,1,0,16.61
35,1,4,75.372,0,1,41.119
34,1,4,37.62,0,1,2.362
48,0,1,23.64,1,0,23.82
46,0,1,26.52,0,0,-8.8
32,0,2,12.885,0,1,1.6
54,0,6,29.781,0,1,21.395
63,0,2,41.448,0,1,54.849
26,1,2,44.394,1,1,3.487
51,1,1,20.4,0,0,0
50,0,5,99.81,0,1,89.448
56,1,2,100.365,0,1,138
35,0,4,12.96,0,1,-0.2
41,0,3,42.264,0,1,4.1
35,0,4,24.159,0,1,-4.152
25,1,2,14.028,0,1,7.64
30,0,3,25.44,1,0,4.077
53,0,4,47.52,0,1,52
37,0,3,47.772,0,1,2.3
36,1,2,16.794,0,1,24.558
38,0,2,11.919,0,0,-0.23
49,1,3,51.213,0,1,79.699
49,1,3,91.362,0,1,70.899
46,1,4,78.654,0,1,63.499
43,0,1,11.46,0,0,3.325
31,1,4,65.844,0,1,-0.037
37,0,5,13.464,0,1,-0.285
37,0,4,17.76,0,1,-1.15
30,0,2,41.112,0,1,0.099
42,0,5,12.213,1,1,-0.295
38,1,2,45.6,0,0,-4.1
32,0,3,16.575,1,0,0.85
46,0,3,61.11,0,1,0
28,1,3,42.345,1,1,3.15
44,0,2,42.744,1,1,-0.225
44,1,3,72.165,0,1,83.2
30,0,2,32.784,0,1,-0.799
43,0,1,41.139,0,0,-0.15
54,0,2,46.839,1,0,109.2
35,0,2,56.868,0,1,2.5
43,0,1,25.5,1,0,-3.4
46,0,5,61.521,1,0,12.25
34,1,2,23.532,0,0,0.619
26,1,1,20.46,0,0,4.55
43,0,3,43.962,0,1,-3.348
34,1,2,31.902,1,0,15
26,0,2,47.652,0,1,-4.827
41,0,3,57.657,0,1,97.5
63,0,1,28.908,0,0,-3.37
41,0,4,15.48,0,1,13
51,1,5,30.78,0,1,-0.18
37,1,3,74.013,0,1,119.25
57,0,1,67.098,1,0,34.112
32,0,4,19.035,0,1,6.807
32,0,4,10.512,0,0,0.355
42,1,6,21.156,0,1,-5.83
31,0,1,16.029,1,0,0.015
42,0,6,14.307,0,1,-1.246
31,0,4,23.223,1,1,0
64,0,4,23.832,0,1,-0.15
45,0,2,17.829,0,1,2
60,0,4,32.481,0,1,1.5
33,0,5,14.28,0,1,-1.26
34,1,4,31.983,0,1,2.08
40,0,2,15.594,0,0,1.58
39,0,2,16.341,0,0,-2.6
38,0,2,18.927,0,0,-4.9
32,1,3,32.427,0,1,3
29,1,2,29.235,0,0,2.2
39,0,6,77.919,0,1,1.6
29,0,4,30.489,0,1,-1.2
50,1,3,21.792,0,1,-6.132
49,0,2,18.012,0,0,0.2
50,0,3,18.729,0,0,0
35,1,4,64.737,0,1,0.514
56,0,2,28.797,0,1,1.207
48,1,2,39.246,0,0,25.012
48,1,5,84.063,0,1,522.38
42,1,1,16.512,0,0,4.5
37,0,5,40.404,0,1,25.648
27,0,3,16.53,0,0,-1.6
29,0,5,26.784,0,1,-1.9
33,0,6,54.144,0,1,0
61,0,4,24.108,0,1,2.5
55,0,1,38.679,0,0,79.757
39,0,3,35.295,0,0,0.349
46,1,3,75.687,0,1,62.769
45,0,4,104.814,0,1,10.129
